"011101102200";0,00;72100000,00
"011101102240";77196359,64;0,00
"011101106121";6124724,26;0,00
"011101106123";-6124724,26;0,00
"011101106190";6431660,80;0,00
"011101107464";-77231893,68;0,00
"011101109515";-6396126,76;0,00
"021101102200";0,00;24700000,00
"021101102240";26231105,77;0,00
"021101106121";1915086,45;0,00
"021101106123";-1915086,45;0,00
"021101106190";2185277,59;0,00
"021101107464";-26243179,14;0,00
"021101109515";-2173204,22;0,00
"031101101100";0,00;1000000,00
"031101101150";26227,68;0,00
"031101101180";1617149,98;0,00
"031101101600";0,00;17700000,00
"031101101610";16592040,84;0,00
"031101101800";0,00;189600000,00
"031101101811";168789949,85;0,00
"031101101831";1503215,37;0,00
"031101101841";3206065,13;0,00
"031101101851";74557,00;0,00
"031101101881";27107488,70;0,00
"031101101889";-2233713,67;0,00
"031101102200";0,00;154600000,00
"031101102210";1625204,29;0,00
"031101102220";1279292,76;0,00
"031101102230";49781902,45;0,00
"031101102236";481771,27;0,00
"031101102237";2907636,14;0,00
"031101102238";943515,52;0,00
"031101102240";131264,16;0,00
"031101102255";7579,35;0,00
"031101102260";3539774,93;0,00
"031101102265";31912562,15;0,00
"031101102270";47779762,83;0,00
"031101102280";18722585,43;0,00
"031101102291";21800,78;0,00
"031101102680";927,42;0,00
"031101104423";183104,12;0,00
"031101104600";0,00;100000,00
"031101105100";0,00;32100000,00
"031101106115";569136,42;0,00
"031101106121";37938766,10;0,00
"031101106123";-35391827,86;0,00
"031101106150";1122669,48;0,00
"031101106331";-2185,64;0,00
"031101106346";8037357,17;0,00
"031101106371";-1075,00;0,00
"031101106381";89608,07;0,00
"031101106391";116000,00;0,00
"031101107464";-737561237,03;0,00
"031101109511";-3952,00;0,00
"031101109515";-14342038,17;0,00
"031101109729";-705264,80;0,00
"031101109750";-1338656,14;0,00
"031101109760";-116000,00;0,00
"031101109781";1095,35;0,00
"031101109782";1001945,00;0,00
"031101109783";21881,00;0,00
"031101109784";-2679055,00;0,00
"031101109788";13142,40;0,00
"031101109789";-72763,65;0,00
"031101109791";66696827,20;0,00
"031101109792";-61375612,40;0,00
"031101109870";31254591,41;0,00
"031101109871";4806672,10;0,00
"031101109881";-72467,43;0,00
"031101109887";-255565,05;0,00
"031101109911";29526,64;0,00
"031101109912";-29526,64;0,00
"031101302200";0,00;13900000,00
"031101302210";8244755,78;0,00
"031101302220";2671277,52;0,00
"031101302270";54730,79;0,00
"031101302280";12815,19;0,00
"031101306121";405949,93;0,00
"031101306150";11500,00;0,00
"031101306346";-4775397,08;0,00
"031101309515";529387,54;0,00
"031101402200";0,00;5800000,00
"031101402210";4795456,88;0,00
"031101402220";472501,53;0,00
"031101402270";122533,57;0,00
"031101402280";210,00;0,00
"031101404100";0,00;8400000,00
"031101404140";8328520,90;0,00
