"011101102200";0,00;72300000,00
"011101102240";77737322,97;0,00
"011101106121";6539119,58;0,00
"011101106123";-6539119,58;0,00
"011101106190";88796,41;0,00
"011101107464";-77826119,38;0,00
"021101102200";0,00;24800000,00
"021101102240";26431453,24;0,00
"021101106121";1596801,25;0,00
"021101106123";-1596801,25;0,00
"021101106190";30170,24;0,00
"021101107464";-26457658,48;0,00
"021101109515";-3965,00;0,00
"031101101100";0,00;1000000,00
"031101101150";26227,68;0,00
"031101101160";83925,93;0,00
"031101101180";1771567,27;0,00
"031101101600";0,00;16700000,00
"031101101610";16770409,65;0,00
"031101101800";0,00;190200000,00
"031101101811";171066456,15;0,00
"031101101831";1758615,36;0,00
"031101101841";1528909,48;0,00
"031101101851";24387,00;0,00
"031101101881";27388929,56;0,00
"031101101889";-3420583,50;0,00
"031101102200";0,00;120500000,00
"031101102210";1053420,28;0,00
"031101102220";2634707,93;0,00
"031101102230";37261973,71;0,00
"031101102236";587386,06;0,00
"031101102237";4286741,10;0,00
"031101102238";925674,34;0,00
"031101102240";106365,60;0,00
"031101102255";2534,87;0,00
"031101102260";8329291,11;0,00
"031101102265";29311918,34;0,00
"031101102270";41287402,61;0,00
"031101102280";24115821,97;0,00
"031101102291";265989,54;0,00
"031101102680";713,44;0,00
"031101104423";550978,44;0,00
"031101104654";330000,00;0,00
"031101105100";0,00;32300000,00
"031101106115";-19751,23;0,00
"031101106121";34873491,55;0,00
"031101106123";-38614178,44;0,00
"031101106150";97070,08;0,00
"031101106346";15453847,70;0,00
"031101106371";1823,00;0,00
"031101106381";-7155,07;0,00
"031101106385";-5172,08;0,00
"031101106391";5000,00;0,00
"031101107464";-736109937,03;0,00
"031101109511";3952,00;0,00
"031101109515";4199041,61;0,00
"031101109729";-700952,68;0,00
"031101109750";-188306,80;0,00
"031101109760";-5000,00;0,00
"031101109781";13218839,49;0,00
"031101109782";9743888,00;0,00
"031101109783";18209,00;0,00
"031101109784";1506282,00;0,00
"031101109788";-12596,89;0,00
"031101109789";69920,62;0,00
"031101109791";7709858,41;0,00
"031101109870";-48548397,60;0,00
"031101109871";-3779268,32;0,00
"031101109881";-19644699,59;0,00
"031101109911";-3936,72;0,00
"031101109912";3936,72;0,00
"031101302200";0,00;14500000,00
"031101302210";9136593,45;0,00
"031101302220";1935271,04;0,00
"031101302270";46928,96;0,00
"031101302280";32053,42;0,00
"031101306115";4284,00;0,00
"031101306121";523510,87;0,00
"031101306346";-4461639,23;0,00
"031101309515";-130269,27;0,00
"031101402200";0,00;5300000,00
"031101402210";3948785,63;0,00
"031101402220";563007,14;0,00
"031101402270";61982,65;0,00
"031101402280";299,30;0,00
"031101404100";0,00;8400000,00
"031101404140";7792920,44;0,00
"031101406121";115168,89;0,00
"031101406346";-1305297,80;0,00
"031101409515";419325,19;0,00
"031103102200";0,00;6000000,00
"031103102236";3979339,34;0,00
"031103102238";550352,93;0,00
"031103104400";0,00;125900000,00
"031103104424";126432344,06;0,00
"031103106121";18359,00;0,00
"031103106150";76045,86;0,00
"031103106346";-1976,42;0,00
"031103109729";709148,70;0,00
"031103109750";524980,22;0,00
"031103109781";-13210656,59;0,00
"031103109782";-9897741,00;0,00
"031103109783";7703,00;0,00
"031103109784";-1519440,00;0,00
"031103109789";-71635,25;0,00
"031103109791";6039662,86;0,00
"031103109881";473130,42;0,00
"031103202200";0,00;11200000,00
"031103202210";11286266,47;0,00
"031103202270";787725,67;0,00
"031103206115";27416,50;0,00
"031103206121";149175,46;0,00
"031103206346";-176023,87;0,00
"031103209515";18750,00;0,00
"031103304600";0,00;121200000,00
"031103304643";121170762,00;0,00
"031103306346";-30181,00;0,00
"031103309515";30181,00;0,00
"031105102210";20,70;0,00
"031105102220";3019,89;0,00
"031105102230";2140452,65;0,00
"031105102270";4373083,29;0,00
"031105105100";0,00;8900000,00
"031105106121";1479557,08;0,00
"031105106346";-6491534,00;0,00
"031105107490";-4383423,47;0,00
"031105107491";4383423,47;0,00
"031105109515";-327974,20;0,00
"031106101600";0,00;1000000,00
"031106101610";982178,14;0,00
"031106102200";0,00;400000,00
"031106102230";963576,95;0,00
"031106102270";225276,86;0,00
"031106102280";47151,41;0,00
