"011101102200";0,00;79500000,00
"011101102240";79068483,60;0,00
"011101106121";7670764,42;0,00
"011101106123";-7670764,42;0,00
"011101106190";91266,12;0,00
"011101107464";-79159749,72;0,00
"021101102200";0,00;27000000,00
"021101102240";26879933,91;0,00
"021101106121";2059697,09;0,00
"021101106123";-2059697,09;0,00
"021101106190";31009,37;0,00
"021101107464";-26908088,28;0,00
"021101109515";-2855,00;0,00
"031101101100";0,00;2400000,00
"031101101150";26227,68;0,00
"031101101160";1946458,91;0,00
"031101101180";1361968,20;0,00
"031101101600";0,00;17400000,00
"031101101610";16527230,83;0,00
"031101101800";0,00;202500000,00
"031101101811";176120182,93;0,00
"031101101831";2062524,28;0,00
"031101101841";2350992,02;0,00
"031101101851";43253,00;0,00
"031101101881";28206173,82;0,00
"031101101889";-1876040,91;0,00
"031101102200";0,00;143800000,00
"031101102210";1142001,07;0,00
"031101102220";2488290,98;0,00
"031101102230";16033705,69;0,00
"031101102236";531560,04;0,00
"031101102237";5774156,11;0,00
"031101102238";838829,67;0,00
"031101102240";121555,00;0,00
"031101102255";10400,45;0,00
"031101102260";6030198,89;0,00
"031101102265";31778410,97;0,00
"031101102270";48515286,61;0,00
"031101102280";17520493,46;0,00
"031101102291";7708,10;0,00
"031101102680";3033,51;0,00
"031101102690";3136,07;0,00
"031101104400";0,00;400000,00
"031101104423";371236,79;0,00
"031101104654";-77283,00;0,00
"031101105100";0,00;10100000,00
"031101106111";31729,40;0,00
"031101106115";-71594,33;0,00
"031101106121";31097278,89;0,00
"031101106123";-33709210,12;0,00
"031101106150";1644482,57;0,00
"031101106371";-305229,30;0,00
"031101106381";-259662,01;0,00
"031101106385";1511,91;0,00
"031101106391";-6210,00;0,00
"031101107464";-741006969,10;0,00
"031101107471";96057339,12;0,00
"031101107472";-96057339,12;0,00
"031101109515";-10010893,32;0,00
"031101109729";-643791,70;0,00
"031101109750";431983,38;0,00
"031101109760";210,00;0,00
"031101109781";76506627,46;0,00
"031101109782";24880499,00;0,00
"031101109783";3596,30;0,00
"031101109784";96339,00;0,00
"031101109788";3420,65;0,00
"031101109789";-12654,56;0,00
"031101109791";18382055,28;0,00
"031101109870";51555814,77;0,00
"031101109871";-5498489,10;0,00
"031101109881";-579605,78;0,00
"031101109911";67592,15;0,00
"031101109912";-67592,15;0,00
"031101302200";0,00;13900000,00
"031101302210";9194586,94;0,00
"031101302220";1539643,81;0,00
"031101302270";21227,96;0,00
"031101302280";3068,49;0,00
"031101304600";0,00;400000,00
"031101304643";400000,00;0,00
"031101306115";39138,00;0,00
"031101306121";569778,29;0,00
"031101307471";10234888,83;0,00
"031101307472";-10234888,83;0,00
"031101402200";0,00;6000000,00
"031101402210";4269078,16;0,00
"031101402220";988101,62;0,00
"031101402270";181351,47;0,00
"031101402280";12434,29;0,00
"031101404100";0,00;8900000,00
"031101404140";7913172,46;0,00
"031101406121";145221,13;0,00
"031103102200";0,00;4000000,00
"031103102236";3015409,30;0,00
"031103102238";512013,08;0,00
"031103104400";0,00;152600000,00
"031103104424";154450654,42;0,00
"031103106121";6781,74;0,00
"031103106150";174509,17;0,00
"031103109729";624393,49;0,00
"031103109750";113343,43;0,00
"031103109781";-76505667,38;0,00
"031103109782";-24510126,00;0,00
"031103109783";216,70;0,00
"031103109789";-216,66;0,00
"031103109870";-1263623,26;0,00
"031103109881";45847,68;0,00
"031103202200";0,00;11400000,00
"031103202210";9649105,33;0,00
"031103206121";147782,74;0,00
"031103304600";0,00;127300000,00
"031103304643";127005748,00;0,00
"031104102270";1025241,62;0,00
"031104107471";4244838,07;0,00
"031104107472";-4244838,07;0,00
"031105101610";37304,24;0,00
"031105102210";1150,00;0,00
"031105102220";5178,40;0,00
"031105102230";2401273,93;0,00
"031105102270";757332,14;0,00
"031105102280";2443516,85;0,00
"031105105100";0,00;-4700000,00
"031105105132";-8000000,00;0,00
"031105106121";1380023,18;0,00
"031105107490";2529997,59;0,00
"031105107491";-2345755,56;0,00
"031105107493";-184242,03;0,00
"031106101600";0,00;1500000,00
"031106101610";1704394,72;0,00
"031106102200";0,00;400000,00
"031106102230";357055,73;0,00
"031106102270";345108,84;0,00
"031106102280";203951,82;0,00
"031106105100";0,00;1800000,00
"031106106121";379010,89;0,00
"031106107471";4860223,70;0,00
"031106107472";-4860223,70;0,00
"032101101100";0,00;900000,00
"032101101180";900000,00;0,00
"032101101600";0,00;5600000,00
"032101101610";4556101,92;0,00
"032101101630";571041,55;0,00
"032101101800";0,00;55600000,00
"032101101811";47636342,82;0,00
"032101101841";1503317,41;0,00
"032101101851";199191,00;0,00
"032101101871";20124,99;0,00
"032101101881";7974198,22;0,00
"032101101889";-2533011,83;0,00
"032101102200";0,00;10000000,00
"032101102210";595542,46;0,00
"032101102220";453919,32;0,00
"032101102230";653322,31;0,00
"032101102237";327465,75;0,00
"032101102238";277991,32;0,00
"032101102260";1036926,52;0,00
"032101102265";3256573,03;0,00
"032101102270";2674031,66;0,00
"032101102280";1516412,35;0,00
"032101102291";-3,21;0,00
"032101102680";1817,81;0,00
"032101102690";19,14;0,00
"032101106115";-2450000,00;0,00
"032101106121";3523404,32;0,00
"032101106123";-3406593,91;0,00
"032101106150";-51561,90;0,00
"032101106160";55249,27;0,00
"032101106346";64062,50;0,00
"032101106391";-10000,00;0,00
"032101107464";-68096195,89;0,00
"032101107471";6308789,29;0,00
"032101107472";-6308789,29;0,00
"032101109515";-2414425,18;0,00
"032101109729";-8172,35;0,00
"032101109750";-234004,58;0,00
"032101109760";-55249,27;0,00
"032101109781";-1442,79;0,00
"032101109782";-231151,00;0,00
"032101109784";-57037,00;0,00
"032101109788";2782,17;0,00
"032101109789";-46498,43;0,00
"032101109870";-56558973,55;0,00
"032101109871";151291,96;0,00
"032101109881";-1601176,65;0,00
"032101971100";0,00;2000000,00
"032101971180";2274689,47;0,00
"032101971800";0,00;1200000,00
"032101971811";1053657,36;0,00
"032101972200";0,00;800000,00
"032101972210";513454,63;0,00
"032101972220";46968,30;0,00
"032101972270";659009,18;0,00
"032101972280";1600,00;0,00
"032101976115";1800000,00;0,00
"032101976121";17778,31;0,00
"032101976195";-1800000,00;0,00
"032101979341";2274689,47;0,00
"033101101180";1968,00;0,00
"033101101800";0,00;2400000,00
"033101101811";2030437,85;0,00
"033101101821";110940,29;0,00
"033101101841";100000,00;0,00
"033101101881";337158,79;0,00
"033101101889";-66997,00;0,00
"033101102200";0,00;1000000,00
"033101102210";455077,31;0,00
"033101102220";83985,02;0,00
"033101102270";633347,55;0,00
"033101102280";23242,00;0,00
"033101104400";0,00;1800000,00
"033101104424";1833064,84;0,00
"033101106121";171982,62;0,00
"033101107471";546311,24;0,00
"033101107472";-546311,24;0,00
"033101109750";1152,89;0,00
"033101109881";-627247,83;0,00
"033111101011";207300000,00;0,00
"033111101600";0,00;16000000,00
"033111101610";14397110,20;0,00
"033111101800";0,00;159200000,00
"033111101809";-3691070,38;0,00
"033111101811";135658896,66;0,00
"033111101816";-186657,73;0,00
"033111101818";739272,97;0,00
"033111101841";316699,20;0,00
"033111101851";46160,37;0,00
"033111101856";33382,99;0,00
"033111101871";58222,74;0,00
"033111101876";1042653,78;0,00
"033111101878";-160277,31;0,00
"033111101881";21952697,27;0,00
"033111101883";124428,41;0,00
"033111101888";-234721,29;0,00
"033111101891";-1448770,96;0,00
"033111101892";-285523,35;0,00
"033111102000";0,00;2100000,00
"033111102030";503557,39;0,00
"033111102200";0,00;29800000,00
"033111102205";-1410000,00;0,00
"033111102209";-1170069,27;0,00
"033111102210";1622180,06;0,00
"033111102220";467101,24;0,00
"033111102230";18627010,33;0,00
"033111102232";788806,73;0,00
"033111102236";86825,89;0,00
"033111102237";679123,08;0,00
"033111102240";45675,00;0,00
"033111102250";253561,01;0,00
"033111102255";790553,59;0,00
"033111102260";2157580,11;0,00
"033111102265";6414279,33;0,00
"033111102270";12039467,11;0,00
"033111102280";5909438,79;0,00
"033111102291";252,52;0,00
"033111102600";0,00;200000,00
"033111102620";50777,49;0,00
"033111102680";5253,66;0,00
"033111104310";1458000,00;0,00
"033111105034";-510718,00;0,00
"033111105035";510718,00;0,00
"033111105132";1095176,54;0,00
"033111105134";-284088,34;0,00
"033111105135";271383,16;0,00
"033111105172";2078310,02;0,00
"033111105174";-440442,44;0,00
"033111105175";248910,54;0,00
"033111105182";679400,00;0,00
"033111105185";-299320,31;0,00
"033111106111";128220,76;0,00
"033111106115";377203,94;0,00
"033111106121";11288841,63;0,00
"033111106122";867525,28;0,00
"033111106123";-10451515,59;0,00
"033111106150";1044,00;0,00
"033111106155";-8589,00;0,00
"033111106160";-38750,00;0,00
"033111106170";-129593,24;0,00
"033111106211";4494529,87;0,00
"033111106231";-10349642,50;0,00
"033111107403";-10381877,63;0,00
"033111107406";10381877,63;0,00
"033111107616";1544861,90;0,00
"033111107617";1410000,00;0,00
"033111108621";-2361471,62;0,00
"033111109411";186657,73;0,00
"033111109511";202590,76;0,00
"033111109515";-4771123,41;0,00
"033111109729";257,70;0,00
"033111109735";-33382,99;0,00
"033111109781";-6681235,45;0,00
"033111109782";4487,00;0,00
"033111109784";3684,00;0,00
"033111109788";69934,20;0,00
"033111109789";-80084,87;0,00
"033111109870";784853,45;0,00
"033111901100";0,00;4000000,00
"033111901180";5051650,00;0,00
"033111901800";0,00;3000000,00
"033111901808";3691070,38;0,00
"033111902200";0,00;1000000,00
"033111902208";1170069,27;0,00
"033111907403";190510,35;0,00
"033111907406";-190510,35;0,00
"034101104400";0,00;54500000,00
"034101104424";54273907,51;0,00
"034101106111";27520,07;0,00
"034101109730";-39012,58;0,00
"034101109791";-4414821,20;0,00
"034101109881";-49240,38;0,00
"034101109887";-47467,06;0,00
"034101303400";0,00;2500000,00
"034101303410";2525831,55;0,00
"034101304400";0,00;18700000,00
"034101304421";18288492,06;0,00
"034101304424";146900,49;0,00
"034101309730";-17130,30;0,00
"034101309791";-1478627,42;0,00
"034101309881";1210246,31;0,00
"034101309887";47467,06;0,00
"034101403400";0,00;1500000,00
"034101403410";1601176,65;0,00
"034101404400";0,00;2100000,00
"034101404421";1928783,01;0,00
"034101409791";159777,55;0,00
"034101409881";1601176,65;0,00
"034101504400";0,00;1200000,00
"034101504421";509074,17;0,00
"034101504424";809703,90;0,00
"034101509791";-109155,65;0,00
"034101602270";1,40;0,00
"034101603400";0,00;2200000,00
"034101603410";2102479,67;0,00
"034101604400";0,00;9000000,00
"034101604421";7979335,86;0,00
"034101604423";361323,85;0,00
"034101604424";53588,40;0,00
"034101607464";-6302965,19;0,00
"034101609511";11195,35;0,00
"034101609515";661986,24;0,00
"034101609870";-661986,24;0,00
"051101101011";92600000,00;0,00
"051101101100";0,00;100000,00
"051101101180";81660,90;0,00
"051101101600";0,00;7700000,00
"051101101610";7562710,05;0,00
"051101101630";117508,00;0,00
"051101101800";0,00;58500000,00
"051101101805";202535,10;0,00
"051101101811";45636813,90;0,00
"051101101816";504994,27;0,00
"051101101821";536198,06;0,00
"051101101831";695122,74;0,00
"051101101841";247841,08;0,00
"051101101851";77600,87;0,00
"051101101861";22700,00;0,00
"051101101876";156170,19;0,00
"051101101881";7010144,95;0,00
"051101101889";-463146,23;0,00
"051101101891";-383913,20;0,00
"051101101892";-536651,48;0,00
"051101102000";0,00;3000000,00
"051101102030";1909916,65;0,00
"051101102110";-13511,00;0,00
"051101102190";130000,00;0,00
"051101102200";0,00;25200000,00
"051101102210";3731742,94;0,00
"051101102220";822171,45;0,00
"051101102230";6556186,27;0,00
"051101102232";850738,59;0,00
"051101102236";111007,53;0,00
"051101102237";1348185,00;0,00
"051101102240";25941,24;0,00
"051101102250";33647,70;0,00
"051101102255";557558,81;0,00
"051101102260";601801,17;0,00
"051101102265";5763531,80;0,00
"051101102270";6617618,56;0,00
"051101102280";2803907,57;0,00
"051101102291";-392,82;0,00
"051101102600";0,00;300000,00
"051101102620";329435,91;0,00
"051101102690";31,59;0,00
"051101104310";247942,04;0,00
"051101105035";-360448,70;0,00
"051101105132";202645,95;0,00
"051101105135";-543660,87;0,00
"051101105152";562410,00;0,00
"051101105154";-562500,00;0,00
"051101105155";543821,33;0,00
"051101105174";-1217824,07;0,00
"051101105175";508697,12;0,00
"051101105185";-278001,46;0,00
"051101105284";-130000,00;0,00
"051101105287";130000,00;0,00
"051101106115";80916,96;0,00
"051101106121";5653162,46;0,00
"051101106122";50661,49;0,00
"051101106123";-4886595,75;0,00
"051101106170";100226,42;0,00
"051101106190";-96926,15;0,00
"051101106211";17622325,14;0,00
"051101106231";-17267126,55;0,00
"051101106391";12606,93;0,00
"051101107400";0,00;2000000,00
"051101107403";-899450,40;0,00
"051101107406";899450,40;0,00
"051101107414";8002,00;0,00
"051101107616";-156170,19;0,00
"051101108621";1296435,64;0,00
"051101109411";-504994,27;0,00
"051101109511";513591,33;0,00
"051101109515";-2253276,74;0,00
"051101109729";-7929,69;0,00
"051101109782";-5639,00;0,00
"051101109784";-300,00;0,00
"051101109788";64335,01;0,00
"051101109789";-127499,16;0,00
"051101109870";149604,42;0,00
"051101109941";3700000,00;0,00
"051101109942";-3700000,00;0,00
"051105204600";0,00;500000,00
"051105204643";500000,09;0,00
"051105207464";-500000,09;0,00
"051203101011";10100000,00;0,00
"051203101100";0,00;100000,00
"051203101150";115288,00;0,00
"051203101600";0,00;1800000,00
"051203101610";1678708,23;0,00
"051203101800";0,00;5800000,00
"051203101811";4875298,66;0,00
"051203101816";-42346,00;0,00
"051203101876";84521,20;0,00
"051203101881";480492,53;0,00
"051203102000";0,00;100000,00
"051203102030";111415,20;0,00
"051203102200";0,00;2500000,00
"051203102210";282506,64;0,00
"051203102220";64630,29;0,00
"051203102230";48633,16;0,00
"051203102232";22116,08;0,00
"051203102236";51642,18;0,00
"051203102250";541,67;0,00
"051203102255";72658,52;0,00
"051203102260";120828,85;0,00
"051203102265";480961,51;0,00
"051203102270";1437133,65;0,00
"051203102280";153477,36;0,00
"051203102620";18947,40;0,00
"051203102630";797,82;0,00
"051203102681";920,74;0,00
"051203105015";-51500,00;0,00
"051203105032";140000,00;0,00
"051203105035";-46879,43;0,00
"051203105172";219721,47;0,00
"051203105175";-11230,21;0,00
"051203105182";65000,00;0,00
"051203105185";-1805,56;0,00
"051203106115";6018,36;0,00
"051203106211";1477116,45;0,00
"051203106231";-1306726,89;0,00
"051203107403";271402,31;0,00
"051203107406";-271402,31;0,00
"051203107616";-84521,20;0,00
"051203108621";-220413,81;0,00
"051203109411";42346,00;0,00
"051203109511";-45000,00;0,00
"051203109515";-74708,31;0,00
"051203109729";-168,12;0,00
"051203109783";-29002,00;0,00
"051203109788";-56,70;0,00
"051203109789";648,28;0,00
"051203109870";192563,98;0,00
"051203109941";1000000,00;0,00
"051203109942";-1000000,00;0,00
"051251101011";10400000,00;0,00
"051251101100";0,00;200000,00
"051251101150";212587,22;0,00
"051251101180";696,00;0,00
"051251101600";0,00;1400000,00
"051251101610";1604805,21;0,00
"051251101800";0,00;7400000,00
"051251101811";5923662,61;0,00
"051251101816";-32484,16;0,00
"051251101831";1357,80;0,00
"051251101851";2308,10;0,00
"051251101861";21211,38;0,00
"051251101881";1105953,98;0,00
"051251101889";-10763,24;0,00
"051251102000";0,00;200000,00
"051251102030";243449,86;0,00
"051251102190";40000,00;0,00
"051251102200";0,00;1600000,00
"051251102210";129126,18;0,00
"051251102220";117750,54;0,00
"051251102230";142579,20;0,00
"051251102232";11980,08;0,00
"051251102250";2846,25;0,00
"051251102255";165825,29;0,00
"051251102260";30812,44;0,00
"051251102265";323510,90;0,00
"051251102270";569041,91;0,00
"051251102280";446680,30;0,00
"051251102620";52964,41;0,00
"051251102630";547,60;0,00
"051251105015";-62500,00;0,00
"051251105035";-37500,00;0,00
"051251105152";512625,00;0,00
"051251105155";-59521,46;0,00
"051251105175";-71686,10;0,00
"051251105185";-12242,30;0,00
"051251106121";13840,35;0,00
"051251106123";-13717,35;0,00
"051251106150";-3551,50;0,00
"051251106170";-4664,12;0,00
"051251106211";1416780,03;0,00
"051251106231";-2346375,40;0,00
"051251107403";-199883,42;0,00
"051251107406";199883,42;0,00
"051251108621";-366639,72;0,00
"051251109411";32484,16;0,00
"051251109511";970000,00;0,00
"051251109515";-212807,74;0,00
"051251109729";-154,17;0,00
"051251109789";108,35;0,00
"051251109870";45638,55;0,00
"051251109941";200000,00;0,00
"051251109942";-200000,00;0,00
"061101101011";461200000,00;0,00
"061101101100";0,00;-9700000,00
"061101101150";43542840,56;0,00
"061101101180";8232424,86;0,00
"061101101600";0,00;69500000,00
"061101101610";64129772,43;0,00
"061101101620";817548,41;0,00
"061101101630";1649497,84;0,00
"061101101800";0,00;148400000,00
"061101101805";2089252,80;0,00
"061101101811";601279546,65;0,00
"061101101816";-6012935,30;0,00
"061101101818";-358811910,76;0,00
"061101101831";2449551,48;0,00
"061101101841";1843305,24;0,00
"061101101851";1055700,07;0,00
"061101101856";2534494,20;0,00
"061101101861";110999,88;0,00
"061101101871";5541461,09;0,00
"061101101872";-875533,00;0,00
"061101101876";-11119974,00;0,00
